book_id,title,author,author_death_year,author_death_year_disputed,publication_year,source,source_url,language,notes
moby-dick-or-the-whale__melville-herman__1851,"Moby Dick; Or, The Whale","Melville, Herman",1891,false,1851,gutenberg,https://www.gutenberg.org/ebooks/2701,en,publication year via Open Library (earliest edition found; not independently verified)
pride-and-prejudice__austen-jane__1813,Pride and Prejudice,"Austen, Jane",1817,false,1813,gutenberg,https://www.gutenberg.org/ebooks/1342,en,publication year via Open Library (earliest edition found; not independently verified)
a-room-with-a-view__forster-e-m-edward-morgan__1905,A Room with a View,"Forster, E. M. (Edward Morgan)",1970,false,1905,gutenberg,https://www.gutenberg.org/ebooks/2641,en,publication year via Open Library (earliest edition found; not independently verified)
the-odyssey-rendered-into-english-prose-for-the-use-of-those-who-cannot-read-the-original__homer__unk,The Odyssey: Rendered into English prose for the use of those who cannot read the original,Homer,-650,false,,gutenberg,https://www.gutenberg.org/ebooks/1727,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
romeo-and-juliet__shakespeare-william__1595,Romeo and Juliet,"Shakespeare, William",1616,false,1595,gutenberg,https://www.gutenberg.org/ebooks/1513,en,publication year via Open Library (earliest edition found; not independently verified)
crime-and-punishment__dostoyevsky-fyodor__1866,Crime and Punishment,"Dostoyevsky, Fyodor",1881,false,1866,gutenberg,https://www.gutenberg.org/ebooks/2554,en,publication year via Open Library (earliest edition found; not independently verified)
the-mysteries-of-udolpho__radcliffe-ann-ward__1794,The Mysteries of Udolpho,"Radcliffe, Ann Ward",1823,false,1794,gutenberg,https://www.gutenberg.org/ebooks/3268,en,publication year via Open Library (earliest edition found; not independently verified)
carmen__merimee-prosper__unk,Carmen,"Mérimée, Prosper",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/2465,en,"Open Library match discarded: returned 1800, which predates author's birth year (1803) -- likely a mismatched search result; needs manual research"
the-secret-of-chimneys__christie-agatha__1925,The Secret of Chimneys,"Christie, Agatha",1976,false,1925,gutenberg,https://www.gutenberg.org/ebooks/65238,en,publication year via Open Library (earliest edition found; not independently verified)
sense-and-sensibility__austen-jane__1811,Sense and Sensibility,"Austen, Jane",1817,false,1811,gutenberg,https://www.gutenberg.org/ebooks/21839,en,publication year via Open Library (earliest edition found; not independently verified)
the-green-mummy__hume-fergus__1908,The Green Mummy,"Hume, Fergus",1932,false,1908,gutenberg,https://www.gutenberg.org/ebooks/2868,en,publication year via Open Library (earliest edition found; not independently verified)
the-adventures-of-sherlock-holmes__doyle-arthur-conan__1892,The Adventures of Sherlock Holmes,"Doyle, Arthur Conan",1930,false,1892,gutenberg,https://www.gutenberg.org/ebooks/1661,en,publication year via Open Library (earliest edition found; not independently verified)
jane-eyre-an-autobiography__bronte-charlotte__1848,Jane Eyre: An Autobiography,"Brontë, Charlotte",1855,false,1848,gutenberg,https://www.gutenberg.org/ebooks/1260,en,publication year via Open Library (earliest edition found; not independently verified)
a-honeymoon-in-space__griffith-george-chetwynd__unk,A Honeymoon in Space,"Griffith, George Chetwynd",1906,false,,gutenberg,https://www.gutenberg.org/ebooks/19476,en,"Open Library match discarded: returned 1975, which is more than 5 years after author's death (1906) -- likely an indexed reprint rather than the original edition; needs manual research"
bidwell-s-travels-from-wall-street-to-london-prison-fifteen-years-in-solitude__bidwell-austin__2013,"Bidwell's Travels, from Wall Street to London Prison: Fifteen Years in Solitude","Bidwell, Austin",,false,2013,gutenberg,https://www.gutenberg.org/ebooks/24739,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
the-misplaced-battleship__harrison-harry__2015,The Misplaced Battleship,"Harrison, Harry",2012,false,2015,gutenberg,https://www.gutenberg.org/ebooks/22541,en,publication year via Open Library (earliest edition found; not independently verified)
the-blue-castle-a-novel__montgomery-l-m-lucy-maud__1926,The Blue Castle: a novel,"Montgomery, L. M. (Lucy Maud)",1942,false,1926,gutenberg,https://www.gutenberg.org/ebooks/67979,en,publication year via Open Library (earliest edition found; not independently verified)
my-life-volume-1__wagner-richard__unk,My Life — Volume 1,"Wagner, Richard",1883,false,,gutenberg,https://www.gutenberg.org/ebooks/5197,en,"Open Library match discarded: returned 2006, which is more than 5 years after author's death (1883) -- likely an indexed reprint rather than the original edition; needs manual research"
alice-s-adventures-in-wonderland__carroll-lewis__unk,Alice's Adventures in Wonderland,"Carroll, Lewis",1898,false,,gutenberg,https://www.gutenberg.org/ebooks/11,en,"Open Library match discarded: returned 1800, which predates author's birth year (1832) -- likely a mismatched search result; needs manual research"
the-complete-works-of-william-shakespeare__shakespeare-william__1584,The Complete Works of William Shakespeare,"Shakespeare, William",1616,false,1584,gutenberg,https://www.gutenberg.org/ebooks/100,en,publication year via Open Library (earliest edition found; not independently verified)
the-monk-a-romance__lewis-m-g-matthew-gregory__unk,The Monk: A Romance,"Lewis, M. G. (Matthew Gregory)",1818,false,,gutenberg,https://www.gutenberg.org/ebooks/601,en,"Open Library match discarded: returned 2013, which is more than 5 years after author's death (1818) -- likely an indexed reprint rather than the original edition; needs manual research"
the-lady-of-the-lake__scott-walter__1800,The Lady of the Lake,"Scott, Walter",1832,false,1800,gutenberg,https://www.gutenberg.org/ebooks/3011,en,publication year via Open Library (earliest edition found; not independently verified)
dracula__stoker-bram__1897,Dracula,"Stoker, Bram",1912,false,1897,gutenberg,https://www.gutenberg.org/ebooks/345,en,publication year via Open Library (earliest edition found; not independently verified)
the-man-who-was-thursday-a-nightmare__chesterton-g-k-gilbert-keith__unk,The Man Who Was Thursday: A Nightmare,"Chesterton, G. K. (Gilbert Keith)",1936,false,,gutenberg,https://www.gutenberg.org/ebooks/1695,en,publication year not found via Open Library; needs manual research
the-extraordinary-adventures-of-arsene-lupin-gentleman-burglar__leblanc-maurice__unk,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar","Leblanc, Maurice",1941,false,,gutenberg,https://www.gutenberg.org/ebooks/6133,en,"Open Library match discarded: returned 1971, which is more than 5 years after author's death (1941) -- likely an indexed reprint rather than the original edition; needs manual research"
the-string-of-pearls-or-the-barber-of-fleet-street-a-domestic-romance__prest-thomas-peckett__unk,"The String of Pearls; Or, The Barber of Fleet Street. A Domestic Romance.","Prest, Thomas Peckett",1859,false,,gutenberg,https://www.gutenberg.org/ebooks/59828,en,"publication year not found via Open Library; needs manual research; 1 additional co-author(s) not recorded, primary author only"
meditations__marcus-aurelius-emperor-of-rome__unk,Meditations,"Marcus Aurelius, Emperor of Rome",180,false,,gutenberg,https://www.gutenberg.org/ebooks/2680,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
the-yeoman-adventurer__gough-george-w__1916,The Yeoman Adventurer,"Gough, George W.",,false,1916,gutenberg,https://www.gutenberg.org/ebooks/7326,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
middlemarch__eliot-george__unk,Middlemarch,"Eliot, George",1880,false,,gutenberg,https://www.gutenberg.org/ebooks/145,en,"Open Library match discarded: returned 1800, which predates author's birth year (1819) -- likely a mismatched search result; needs manual research"
four-arthurian-romances__chretien-de-troyes-active-12th-century__2016,Four Arthurian Romances,"Chrétien, de Troyes, active 12th century",,false,2016,gutenberg,https://www.gutenberg.org/ebooks/831,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
thuvia-maid-of-mars__burroughs-edgar-rice__1916,"Thuvia, maid of Mars","Burroughs, Edgar Rice",1950,false,1916,gutenberg,https://www.gutenberg.org/ebooks/72,en,publication year via Open Library (earliest edition found; not independently verified)
manon-lescaut__prevost-abbe__1734,Manon Lescaut,"Prévost, abbé",1763,false,1734,gutenberg,https://www.gutenberg.org/ebooks/468,en,publication year via Open Library (earliest edition found; not independently verified)
eloisa-b-or-a-series-of-original-letters__rousseau-jean-jacques__unk,"Eloisa : $b or, A series of original letters","Rousseau, Jean-Jacques",1778,false,,gutenberg,https://www.gutenberg.org/ebooks/76639,en,publication year not found via Open Library; needs manual research
the-strange-case-of-dr-jekyll-and-mr-hyde__stevenson-robert-louis__1875,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",1894,false,1875,gutenberg,https://www.gutenberg.org/ebooks/43,en,publication year via Open Library (earliest edition found; not independently verified)
the-king-in-yellow__chambers-robert-w-robert-william__1895,The King in Yellow,"Chambers, Robert W. (Robert William)",1933,false,1895,gutenberg,https://www.gutenberg.org/ebooks/8492,en,publication year via Open Library (earliest edition found; not independently verified)
the-home-book-of-verse-volume-2__stevenson-burton-egbert__unk,The Home Book of Verse — Volume 2,"Stevenson, Burton Egbert",1962,false,,gutenberg,https://www.gutenberg.org/ebooks/2620,en,"Open Library match discarded: returned 2009, which is more than 5 years after author's death (1962) -- likely an indexed reprint rather than the original edition; needs manual research"
lorna-doone-a-romance-of-exmoor__blackmore-r-d-richard-doddridge__1855,Lorna Doone: A Romance of Exmoor,"Blackmore, R. D. (Richard Doddridge)",1900,false,1855,gutenberg,https://www.gutenberg.org/ebooks/17460,en,publication year via Open Library (earliest edition found; not independently verified)
the-love-letters-of-mary-wollstonecraft-to-gilbert-imlay__wollstonecraft-mary__unk,The Love Letters of Mary Wollstonecraft to Gilbert Imlay,"Wollstonecraft, Mary",1797,false,,gutenberg,https://www.gutenberg.org/ebooks/34413,en,"Open Library match discarded: returned 1908, which is more than 5 years after author's death (1797) -- likely an indexed reprint rather than the original edition; needs manual research"
a-farewell-to-arms__hemingway-ernest__1929,A farewell to arms,"Hemingway, Ernest",1961,false,1929,gutenberg,https://www.gutenberg.org/ebooks/75201,en,publication year via Open Library (earliest edition found; not independently verified)
the-count-of-monte-cristo__dumas-alexandre__unk,The Count of Monte Cristo,"Dumas, Alexandre",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/1184,en,"Open Library match discarded: returned 1800, which predates author's birth year (1802) -- likely a mismatched search result; needs manual research; 1 additional co-author(s) not recorded, primary author only"
hypnerotomachia-the-strife-of-loue-in-a-dreame__colonna-francesco__unk,Hypnerotomachia: The Strife of Loue in a Dreame,"Colonna, Francesco",1527,false,,gutenberg,https://www.gutenberg.org/ebooks/18459,en,"Open Library match discarded: returned 1592, which is more than 5 years after author's death (1527) -- likely an indexed reprint rather than the original edition; needs manual research"
autobiography-of-benjamin-franklin__franklin-benjamin__unk,Autobiography of Benjamin Franklin,"Franklin, Benjamin",1790,false,,gutenberg,https://www.gutenberg.org/ebooks/20203,en,"Open Library match discarded: returned 1706, which predates author's birth year (1706) -- likely a mismatched search result; needs manual research"
the-mystery-of-edwin-drood__dickens-charles__unk,The Mystery of Edwin Drood,"Dickens, Charles",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/564,en,"Open Library match discarded: returned 1800, which predates author's birth year (1812) -- likely a mismatched search result; needs manual research"
the-prairie-wife__stringer-arthur__1915,The Prairie Wife,"Stringer, Arthur",1950,false,1915,gutenberg,https://www.gutenberg.org/ebooks/18875,en,publication year via Open Library (earliest edition found; not independently verified)
the-confessions-of-st-augustine__augustine-of-hippo-saint__unk,The Confessions of St. Augustine,"Augustine, of Hippo, Saint",430,false,,gutenberg,https://www.gutenberg.org/ebooks/3296,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
modern-english-biography-volume-2-of-4-i-q__boase-frederic__unk,"Modern English biography, volume 2 (of 4), I-Q","Boase, Frederic",1916,false,,gutenberg,https://www.gutenberg.org/ebooks/71046,en,publication year not found via Open Library; needs manual research
twenty-years-after__dumas-alexandre__1845,Twenty years after,"Dumas, Alexandre",1870,false,1845,gutenberg,https://www.gutenberg.org/ebooks/1259,en,"publication year via Open Library (earliest edition found; not independently verified); 1 additional co-author(s) not recorded, primary author only"
chambers-s-edinburgh-journal-no-452-volume-18-new-series-august-28-1852__various__unk,"Chambers's Edinburgh Journal, No. 452: Volume 18, New Series, August 28, 1852",Various,,false,,gutenberg,https://www.gutenberg.org/ebooks/22187,en,publication year not found via Open Library; needs manual research; author death year unknown (Gutendex has no record)
a-journey-to-the-centre-of-the-earth__verne-jules__unk,A Journey to the Centre of the Earth,"Verne, Jules",1905,false,,gutenberg,https://www.gutenberg.org/ebooks/18857,en,"Open Library match discarded: returned 1959, which is more than 5 years after author's death (1905) -- likely an indexed reprint rather than the original edition; needs manual research"
the-history-of-sir-richard-calmady-a-romance__malet-lucas__unk,The History of Sir Richard Calmady: A Romance,"Malet, Lucas",1931,false,,gutenberg,https://www.gutenberg.org/ebooks/23784,en,publication year not found via Open Library; needs manual research
the-romance-of-tristan-and-iseult__bedier-joseph__1904,The Romance of Tristan and Iseult,"Bédier, Joseph",1938,false,1904,gutenberg,https://www.gutenberg.org/ebooks/14244,en,publication year via Open Library (earliest edition found; not independently verified)
life-on-the-mississippi__twain-mark__1875,Life on the Mississippi,"Twain, Mark",1910,false,1875,gutenberg,https://www.gutenberg.org/ebooks/245,en,publication year via Open Library (earliest edition found; not independently verified)
the-interesting-narrative-of-the-life-of-olaudah-equiano-or-gustavus-vassa-the-african-written-by-himself__equiano-olaudah__unk,"The Interesting Narrative of the Life of Olaudah Equiano, Or Gustavus Vassa, The African: Written By Himself","Equiano, Olaudah",1797,false,,gutenberg,https://www.gutenberg.org/ebooks/15399,en,"Open Library match discarded: returned 2017, which is more than 5 years after author's death (1797) -- likely an indexed reprint rather than the original edition; needs manual research"
the-rover-boys-on-the-farm-or-last-days-at-putnam-hall__stratemeyer-edward__1908,"The Rover Boys on the Farm; or, Last Days at Putnam Hall","Stratemeyer, Edward",1930,false,1908,gutenberg,https://www.gutenberg.org/ebooks/22163,en,publication year via Open Library (earliest edition found; not independently verified)
the-blue-lagoon-a-romance__stacpoole-h-de-vere-henry-de-vere__unk,The Blue Lagoon: A Romance,"Stacpoole, H. De Vere (Henry De Vere)",1951,false,,gutenberg,https://www.gutenberg.org/ebooks/393,en,publication year not found via Open Library; needs manual research
henrietta-temple-a-love-story__disraeli-benjamin-earl-of-beaconsfield__1837,Henrietta Temple: A Love Story,"Disraeli, Benjamin, Earl of Beaconsfield",1881,false,1837,gutenberg,https://www.gutenberg.org/ebooks/19771,en,publication year via Open Library (earliest edition found; not independently verified)
catriona__stevenson-robert-louis__1892,Catriona,"Stevenson, Robert Louis",1894,false,1892,gutenberg,https://www.gutenberg.org/ebooks/589,en,publication year via Open Library (earliest edition found; not independently verified)
gulliver-s-travels-into-several-remote-regions-of-the-world__swift-jonathan__unk,Gulliver's Travels into Several Remote Regions of the World,"Swift, Jonathan",1745,false,,gutenberg,https://www.gutenberg.org/ebooks/17157,en,"Open Library match discarded: returned 1875, which is more than 5 years after author's death (1745) -- likely an indexed reprint rather than the original edition; needs manual research"
the-green-mouse__chambers-robert-w-robert-william__1910,The Green Mouse,"Chambers, Robert W. (Robert William)",1933,false,1910,gutenberg,https://www.gutenberg.org/ebooks/10441,en,publication year via Open Library (earliest edition found; not independently verified)
the-hand-in-the-dark__rees-arthur-j-arthur-john__1920,The Hand in the Dark,"Rees, Arthur J. (Arthur John)",1942,false,1920,gutenberg,https://www.gutenberg.org/ebooks/20546,en,publication year via Open Library (earliest edition found; not independently verified)
a-study-in-scarlet__doyle-arthur-conan__unk,A Study in Scarlet,"Doyle, Arthur Conan",1930,false,,gutenberg,https://www.gutenberg.org/ebooks/244,en,"Open Library match discarded: returned 1800, which predates author's birth year (1859) -- likely a mismatched search result; needs manual research"
time-crime__piper-h-beam__unk,Time Crime,"Piper, H. Beam",1964,false,,gutenberg,https://www.gutenberg.org/ebooks/18151,en,"Open Library match discarded: returned 2006, which is more than 5 years after author's death (1964) -- likely an indexed reprint rather than the original edition; needs manual research"
little-women-or-meg-jo-beth-and-amy__alcott-louisa-may__1869,"Little Women; Or, Meg, Jo, Beth, and Amy","Alcott, Louisa May",1888,false,1869,gutenberg,https://www.gutenberg.org/ebooks/37106,en,publication year via Open Library (earliest edition found; not independently verified)
lone-star-planet__piper-h-beam__1961,Lone Star Planet,"Piper, H. Beam",1964,false,1961,gutenberg,https://www.gutenberg.org/ebooks/20121,en,"publication year via Open Library (earliest edition found; not independently verified); 1 additional co-author(s) not recorded, primary author only"
torchy-and-vee__ford-sewell__1919,Torchy and Vee,"Ford, Sewell",1946,false,1919,gutenberg,https://www.gutenberg.org/ebooks/20628,en,publication year via Open Library (earliest edition found; not independently verified)
erotica-romana__goethe-johann-wolfgang-von__1832,Erotica Romana,"Goethe, Johann Wolfgang von",1832,false,1832,gutenberg,https://www.gutenberg.org/ebooks/7889,en,publication year via Open Library (earliest edition found; not independently verified)
i-am-a-woman__bannon-ann__1959,I am a woman,"Bannon, Ann",,false,1959,gutenberg,https://www.gutenberg.org/ebooks/76178,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
the-empty-house-and-other-ghost-stories__blackwood-algernon__1906,The Empty House and Other Ghost Stories,"Blackwood, Algernon",1951,false,1906,gutenberg,https://www.gutenberg.org/ebooks/14471,en,publication year via Open Library (earliest edition found; not independently verified)
the-countess-of-pembroke-s-arcadia__sidney-philip__1590,The Countess of Pembroke's Arcadia,"Sidney, Philip",1586,false,1590,gutenberg,https://www.gutenberg.org/ebooks/70854,en,publication year via Open Library (earliest edition found; not independently verified)
the-gay-cockade__bailey-temple__1921,The Gay Cockade,"Bailey, Temple",1953,false,1921,gutenberg,https://www.gutenberg.org/ebooks/16433,en,publication year via Open Library (earliest edition found; not independently verified)
the-hound-of-the-baskervilles__doyle-arthur-conan__1900,The Hound of the Baskervilles,"Doyle, Arthur Conan",1930,false,1900,gutenberg,https://www.gutenberg.org/ebooks/2852,en,publication year via Open Library (earliest edition found; not independently verified)
the-damned-thing-1898-from-in-the-midst-of-life__bierce-ambrose__unk,"The Damned Thing: 1898, From ""In the Midst of Life""","Bierce, Ambrose",1913,false,,gutenberg,https://www.gutenberg.org/ebooks/23172,en,publication year not found via Open Library; needs manual research
the-real-adventure__webster-henry-kitchell__1916,The Real Adventure,"Webster, Henry Kitchell",1932,false,1916,gutenberg,https://www.gutenberg.org/ebooks/15384,en,publication year via Open Library (earliest edition found; not independently verified)
the-ambulance-made-two-trips__leinster-murray__unk,The Ambulance Made Two Trips,"Leinster, Murray",1975,false,,gutenberg,https://www.gutenberg.org/ebooks/24149,en,publication year not found via Open Library; needs manual research
the-big-fix__smith-george-o-george-oliver__unk,The Big Fix,"Smith, George O. (George Oliver)",1981,false,,gutenberg,https://www.gutenberg.org/ebooks/23599,en,publication year not found via Open Library; needs manual research
the-daughter-of-anderson-crow__mccutcheon-george-barr__1907,The Daughter of Anderson Crow,"McCutcheon, George Barr",1928,false,1907,gutenberg,https://www.gutenberg.org/ebooks/14818,en,publication year via Open Library (earliest edition found; not independently verified)
eighty-years-and-more-reminiscences-1815-1897__stanton-elizabeth-cady__1897,Eighty Years and More; Reminiscences 1815-1897,"Stanton, Elizabeth Cady",1902,false,1897,gutenberg,https://www.gutenberg.org/ebooks/11982,en,publication year via Open Library (earliest edition found; not independently verified)
the-works-of-edgar-allan-poe-volume-2__poe-edgar-allan__unk,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan",1849,false,,gutenberg,https://www.gutenberg.org/ebooks/2148,en,"Open Library match discarded: returned 2013, which is more than 5 years after author's death (1849) -- likely an indexed reprint rather than the original edition; needs manual research"
narrative-of-the-life-of-frederick-douglass-an-american-slave__douglass-frederick__1845,"Narrative of the Life of Frederick Douglass, an American Slave","Douglass, Frederick",1895,false,1845,gutenberg,https://www.gutenberg.org/ebooks/23,en,publication year via Open Library (earliest edition found; not independently verified)
by-advice-of-counsel__train-arthur-cheney__1914,By Advice of Counsel,"Train, Arthur Cheney",1945,false,1914,gutenberg,https://www.gutenberg.org/ebooks/11987,en,publication year via Open Library (earliest edition found; not independently verified)
love-and-freindship-sic__austen-jane__unk,Love and Freindship [sic],"Austen, Jane",1817,false,,gutenberg,https://www.gutenberg.org/ebooks/1212,en,"Open Library match discarded: returned 1978, which is more than 5 years after author's death (1817) -- likely an indexed reprint rather than the original edition; needs manual research"
friday-the-thirteenth-a-novel__lawson-thomas-william__unk,"Friday, the Thirteenth: A Novel","Lawson, Thomas William",1925,false,,gutenberg,https://www.gutenberg.org/ebooks/12345,en,publication year not found via Open Library; needs manual research
sonnets-from-the-portuguese__browning-elizabeth-barrett__1826,Sonnets from the Portuguese,"Browning, Elizabeth Barrett",1861,false,1826,gutenberg,https://www.gutenberg.org/ebooks/2002,en,publication year via Open Library (earliest edition found; not independently verified)
complete-short-works-of-george-meredith__meredith-george__unk,Complete Short Works of George Meredith,"Meredith, George",1909,false,,gutenberg,https://www.gutenberg.org/ebooks/4499,en,"Open Library match discarded: returned 2006, which is more than 5 years after author's death (1909) -- likely an indexed reprint rather than the original edition; needs manual research"
camille-la-dame-aux-camilias__dumas-alexandre__unk,Camille (La Dame aux Camilias),"Dumas, Alexandre",1895,false,,gutenberg,https://www.gutenberg.org/ebooks/1608,en,publication year not found via Open Library; needs manual research
a-pair-of-blue-eyes__hardy-thomas__unk,A pair of blue eyes,"Hardy, Thomas",1928,false,,gutenberg,https://www.gutenberg.org/ebooks/224,en,"Open Library match discarded: returned 1800, which predates author's birth year (1840) -- likely a mismatched search result; needs manual research"
as-you-like-it__shakespeare-william__unk,As You Like It,"Shakespeare, William",1616,false,,gutenberg,https://www.gutenberg.org/ebooks/1523,en,"Open Library match discarded: returned 1734, which is more than 5 years after author's death (1616) -- likely an indexed reprint rather than the original edition; needs manual research"
india-s-love-lyrics__hope-laurence__1902,India's Love Lyrics,"Hope, Laurence",1904,false,1902,gutenberg,https://www.gutenberg.org/ebooks/8197,en,publication year via Open Library (earliest edition found; not independently verified)
undine__la-motte-fouque-friedrich-heinrich-karl-freiherr-de__1800,Undine,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1843,false,1800,gutenberg,https://www.gutenberg.org/ebooks/2825,en,publication year via Open Library (earliest edition found; not independently verified)
the-merry-adventures-of-robin-hood__pyle-howard__1883,The Merry Adventures of Robin Hood,"Pyle, Howard",1911,false,1883,gutenberg,https://www.gutenberg.org/ebooks/10148,en,publication year via Open Library (earliest edition found; not independently verified)
incidents-in-the-life-of-a-slave-girl-written-by-herself__jacobs-harriet-a-harriet-ann__unk,"Incidents in the Life of a Slave Girl, Written by Herself","Jacobs, Harriet A. (Harriet Ann)",1897,false,,gutenberg,https://www.gutenberg.org/ebooks/11030,en,"Open Library match discarded: returned 2006, which is more than 5 years after author's death (1897) -- likely an indexed reprint rather than the original edition; needs manual research"
the-red-lily-complete__france-anatole__unk,The Red Lily — Complete,"France, Anatole",1924,false,,gutenberg,https://www.gutenberg.org/ebooks/3922,en,"Open Library match discarded: returned 2006, which is more than 5 years after author's death (1924) -- likely an indexed reprint rather than the original edition; needs manual research"
monte-cristo-s-daughter__flagg-edmund__1886,Monte-Cristo's Daughter,"Flagg, Edmund",1890,false,1886,gutenberg,https://www.gutenberg.org/ebooks/23184,en,publication year via Open Library (earliest edition found; not independently verified)
around-the-world-in-eighty-days__verne-jules__1873,Around the World in Eighty Days,"Verne, Jules",1905,false,1873,gutenberg,https://www.gutenberg.org/ebooks/103,en,publication year via Open Library (earliest edition found; not independently verified)
the-landloper-the-romance-of-a-man-on-foot__day-holman__unk,The Landloper: The Romance of a Man on Foot,"Day, Holman",1935,false,,gutenberg,https://www.gutenberg.org/ebooks/4712,en,"Open Library match discarded: returned 2020, which is more than 5 years after author's death (1935) -- likely an indexed reprint rather than the original edition; needs manual research"
a-romance-of-billy-goat-hill__rice-alice-caldwell-hegan__1912,A Romance of Billy-Goat Hill,"Rice, Alice Caldwell Hegan",1942,false,1912,gutenberg,https://www.gutenberg.org/ebooks/6635,en,publication year via Open Library (earliest edition found; not independently verified)
the-works-of-edgar-allan-poe-volume-1__poe-edgar-allan__unk,The Works of Edgar Allan Poe — Volume 1,"Poe, Edgar Allan",1849,false,,gutenberg,https://www.gutenberg.org/ebooks/2147,en,"Open Library match discarded: returned 1965, which is more than 5 years after author's death (1849) -- likely an indexed reprint rather than the original edition; needs manual research"
the-innocence-of-father-brown__chesterton-g-k-gilbert-keith__unk,The innocence of Father Brown,"Chesterton, G. K. (Gilbert Keith)",1936,false,,gutenberg,https://www.gutenberg.org/ebooks/204,en,"Open Library match discarded: returned 1583, which predates author's birth year (1874) -- likely a mismatched search result; needs manual research"
autobiography-of-a-yogi__yogananda-paramahansa__1946,Autobiography of a Yogi,"Yogananda, Paramahansa",1952,false,1946,gutenberg,https://www.gutenberg.org/ebooks/7452,en,publication year via Open Library (earliest edition found; not independently verified)
the-house-on-the-borderland__hodgson-william-hope__unk,The House on the Borderland,"Hodgson, William Hope",1918,false,,gutenberg,https://www.gutenberg.org/ebooks/10002,en,"Open Library match discarded: returned 1946, which is more than 5 years after author's death (1918) -- likely an indexed reprint rather than the original edition; needs manual research"
lady-audley-s-secret__braddon-m-e-mary-elizabeth__1862,Lady Audley's Secret,"Braddon, M. E. (Mary Elizabeth)",1915,false,1862,gutenberg,https://www.gutenberg.org/ebooks/8954,en,publication year via Open Library (earliest edition found; not independently verified)
the-lives-of-the-twelve-caesars-complete__suetonius__2006,"The Lives of the Twelve Caesars, Complete",Suetonius,,false,2006,gutenberg,https://www.gutenberg.org/ebooks/6400,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
the-car-of-destiny__williamson-c-n-charles-norris__unk,The Car of Destiny,"Williamson, C. N. (Charles Norris)",1920,false,,gutenberg,https://www.gutenberg.org/ebooks/23500,en,"publication year not found via Open Library; needs manual research; 1 additional co-author(s) not recorded, primary author only"
the-sign-of-the-four__doyle-arthur-conan__1889,The Sign of the Four,"Doyle, Arthur Conan",1930,false,1889,gutenberg,https://www.gutenberg.org/ebooks/2097,en,publication year via Open Library (earliest edition found; not independently verified)
the-turn-of-the-screw__james-henry__1898,The Turn of the Screw,"James, Henry",1916,false,1898,gutenberg,https://www.gutenberg.org/ebooks/209,en,publication year via Open Library (earliest edition found; not independently verified)
the-sorrows-of-young-werther__goethe-johann-wolfgang-von__unk,The Sorrows of Young Werther,"Goethe, Johann Wolfgang von",1832,false,,gutenberg,https://www.gutenberg.org/ebooks/2527,en,"Open Library match discarded: returned 1882, which is more than 5 years after author's death (1832) -- likely an indexed reprint rather than the original edition; needs manual research"
the-wisdom-of-father-brown__chesterton-g-k-gilbert-keith__1913,The wisdom of Father Brown,"Chesterton, G. K. (Gilbert Keith)",1936,false,1913,gutenberg,https://www.gutenberg.org/ebooks/223,en,publication year via Open Library (earliest edition found; not independently verified)
the-diary-of-samuel-pepys-complete__pepys-samuel__unk,The Diary of Samuel Pepys — Complete,"Pepys, Samuel",1703,false,,gutenberg,https://www.gutenberg.org/ebooks/4200,en,publication year not found via Open Library; needs manual research
the-czar-s-spy-the-mystery-of-a-silent-love__le-queux-william__unk,The Czar's Spy: The Mystery of a Silent Love,"Le Queux, William",1927,false,,gutenberg,https://www.gutenberg.org/ebooks/10102,en,publication year not found via Open Library; needs manual research
the-return-of-sherlock-holmes__doyle-arthur-conan__1903,The Return of Sherlock Holmes,"Doyle, Arthur Conan",1930,false,1903,gutenberg,https://www.gutenberg.org/ebooks/108,en,publication year via Open Library (earliest edition found; not independently verified)
the-mysterious-affair-at-styles__christie-agatha__1920,The Mysterious Affair at Styles,"Christie, Agatha",1976,false,1920,gutenberg,https://www.gutenberg.org/ebooks/863,en,publication year via Open Library (earliest edition found; not independently verified)
the-memoirs-of-sherlock-holmes__doyle-arthur-conan__1894,The Memoirs of Sherlock Holmes,"Doyle, Arthur Conan",1930,false,1894,gutenberg,https://www.gutenberg.org/ebooks/834,en,publication year via Open Library (earliest edition found; not independently verified)
