book_id,title,author,author_death_year,author_death_year_disputed,publication_year,source,source_url,language,notes
paradise-lost__milton-john__1667,Paradise Lost,"Milton, John",,false,1667,openlibrary,https://openlibrary.org/works/OL810991W,en,pd_basis=pub_year<=1930
pensees__pascal-blaise__1670,Pensées,"Pascal, Blaise",,false,1670,openlibrary,https://openlibrary.org/works/OL1262495W,en,pd_basis=pub_year<=1930
imitation-of-christ__kempis-thomas-a__1568,Imitation of Christ,"Kempis, Thomas à",,false,1568,openlibrary,https://openlibrary.org/works/OL260847W,en,pd_basis=pub_year<=1930
the-life-and-adventures-of-nicholas-nickleby__dickens-charles__1800,The Life and Adventures of Nicholas Nickleby,"Dickens, Charles",,false,1800,openlibrary,https://openlibrary.org/works/OL13114895W,en,pd_basis=pub_year<=1930
the-woodlanders__hardy-thomas__1800,The Woodlanders,"Hardy, Thomas",,false,1800,openlibrary,https://openlibrary.org/works/OL44990W,en,pd_basis=pub_year<=1930
the-narrative-of-arthur-gordon-pym__poe-edgar-allan__1838,The Narrative of Arthur Gordon Pym,"Poe, Edgar Allan",,false,1838,openlibrary,https://openlibrary.org/works/OL40962W,en,pd_basis=pub_year<=1930
love-insurance__biggers-earl-derr__1914,Love Insurance,"Biggers, Earl Derr",,false,1914,openlibrary,https://openlibrary.org/works/OL6438822W,en,pd_basis=pub_year<=1930
the-night-before-christmas__moore-clement-clarke__1857,The Night Before Christmas,"Moore, Clement Clarke",,false,1857,openlibrary,https://openlibrary.org/works/OL655908W,en,pd_basis=pub_year<=1930
henry-vi-part-1__shakespeare-william__1735,"Henry VI, Part 1","Shakespeare, William",,false,1735,openlibrary,https://openlibrary.org/works/OL25532590W,en,pd_basis=pub_year<=1930
white-fang__london-jack__1905,White Fang,"London, Jack",,false,1905,openlibrary,https://openlibrary.org/works/OL74504W,en,pd_basis=pub_year<=1930
the-longest-journey__forster-e-m__1907,The Longest Journey,"Forster, E. M.",,false,1907,openlibrary,https://openlibrary.org/works/OL88878W,en,pd_basis=pub_year<=1930
incidents-in-the-life-of-a-slave-girl__jacobs-harriet-a__1861,Incidents in the Life of a Slave Girl,"Jacobs, Harriet A.",,false,1861,openlibrary,https://openlibrary.org/works/OL28623W,en,pd_basis=pub_year<=1930
der-antichrist__nietzsche-friedrich__1895,Der Antichrist,"Nietzsche, Friedrich",,false,1895,openlibrary,https://openlibrary.org/works/OL15692719W,en,pd_basis=pub_year<=1930
the-law-and-the-lady__collins-wilkie__1875,The Law and the Lady,"Collins, Wilkie",,false,1875,openlibrary,https://openlibrary.org/works/OL176081W,en,pd_basis=pub_year<=1930
the-grey-fairy-book__lang-andrew__1900,The Grey Fairy Book,"Lang, Andrew",,false,1900,openlibrary,https://openlibrary.org/works/OL1088798W,en,pd_basis=pub_year<=1930
vingt-mille-lieues-sous-les-mers__verne-jules__1870,Vingt mille lieues sous les mers,"Verne, Jules",,false,1870,openlibrary,https://openlibrary.org/works/OL1099280W,en,pd_basis=pub_year<=1930
the-insidious-dr-fu-manchu__rohmer-sax__1913,The Insidious Dr. Fu Manchu,"Rohmer, Sax",,false,1913,openlibrary,https://openlibrary.org/works/OL2288684W,en,pd_basis=pub_year<=1930
where-angels-fear-to-tread__forster-e-m__1920,Where Angels Fear to Tread,"Forster, E. M.",,false,1920,openlibrary,https://openlibrary.org/works/OL88876W,en,pd_basis=pub_year<=1930
chronicles-of-avonlea__montgomery-lucy-maud__1912,Chronicles of Avonlea,"Montgomery, Lucy Maud",,false,1912,openlibrary,https://openlibrary.org/works/OL77788W,en,pd_basis=pub_year<=1930
the-rainbow-trail__grey-zane__1915,The Rainbow Trail,"Grey, Zane",,false,1915,openlibrary,https://openlibrary.org/works/OL485498W,en,pd_basis=pub_year<=1930
measure-for-measure__shakespeare-william__1700,Measure for Measure,"Shakespeare, William",,false,1700,openlibrary,https://openlibrary.org/works/OL17534698W,en,pd_basis=pub_year<=1930
rob-roy__scott-sir-walter__1817,Rob Roy,"Scott, Sir Walter",,false,1817,openlibrary,https://openlibrary.org/works/OL863587W,en,pd_basis=pub_year<=1930
waverley-or-tis-sixty-years-since__scott-sir-walter__1800,"Waverley; or, 'Tis sixty years since ...","Scott, Sir Walter",,false,1800,openlibrary,https://openlibrary.org/works/OL31616714W,en,pd_basis=pub_year<=1930
the-pioneers__cooper-james-fenimore__1800,The pioneers,"Cooper, James Fenimore",,false,1800,openlibrary,https://openlibrary.org/works/OL77997W,en,pd_basis=pub_year<=1930
arabian-nights__lang-andrew__1898,Arabian Nights,"Lang, Andrew",,false,1898,openlibrary,https://openlibrary.org/works/OL29464513W,en,pd_basis=pub_year<=1930
esther-waters-a-novel__moore-george__1890,"Esther Waters, a novel","Moore, George",,false,1890,openlibrary,https://openlibrary.org/works/OL1381165W,en,pd_basis=pub_year<=1930
the-golden-bough__frazer-james-george__1890,The Golden Bough,"Frazer, James George",,false,1890,openlibrary,https://openlibrary.org/works/OL1159648W,en,pd_basis=pub_year<=1930
the-dragon-and-the-raven__henty-g-a__1800,The Dragon and the Raven,"Henty, G. A.",,false,1800,openlibrary,https://openlibrary.org/works/OL1794685W,en,pd_basis=pub_year<=1930
the-strange-case-of-dr-jekyll-and-mr-hyde__stevenson-robert-louis__1875,The Strange Case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",,false,1875,openlibrary,https://openlibrary.org/works/OL24156W,en,pd_basis=pub_year<=1930
le-morte-darthur__malory-thomas__1557,Le Morte d'Arthur,"Malory, Thomas",,false,1557,openlibrary,https://openlibrary.org/works/OL15450151W,en,pd_basis=pub_year<=1930
poems__wordsworth-william__1807,Poems,"Wordsworth, William",,false,1807,openlibrary,https://openlibrary.org/works/OL26386W,en,pd_basis=pub_year<=1930
hedda-gabler__ibsen-henrik__1890,Hedda Gabler,"Ibsen, Henrik",,false,1890,openlibrary,https://openlibrary.org/works/OL25129727W,en,pd_basis=pub_year<=1930
the-uncommercial-traveller__dickens-charles__1776,The uncommercial traveller,"Dickens, Charles",,false,1776,openlibrary,https://openlibrary.org/works/OL14868771W,en,pd_basis=pub_year<=1930
twicetold-tales__hawthorne-nathaniel__1800,Twice-Told Tales,"Hawthorne, Nathaniel",,false,1800,openlibrary,https://openlibrary.org/works/OL455489W,en,pd_basis=pub_year<=1930
i-malavoglia-di-giovanni-verga__principato-mario__1873,I Malavoglia di Giovanni Verga,"Principato, Mario",,false,1873,openlibrary,https://openlibrary.org/works/OL141870W,en,pd_basis=pub_year<=1930
burya__shakespeare-william__1789,Burya,"Shakespeare, William",,false,1789,openlibrary,https://openlibrary.org/works/OL9972802W,en,pd_basis=pub_year<=1930
os-lusiadas__camoes-luis-de__1572,Os Lusíadas,"Camões, Luís de",,false,1572,openlibrary,https://openlibrary.org/works/OL848771W,en,pd_basis=pub_year<=1930
tender-buttons__stein-gertrude__1914,Tender Buttons,"Stein, Gertrude",,false,1914,openlibrary,https://openlibrary.org/works/OL35395W,en,pd_basis=pub_year<=1930
raspberry-jam__wells-carolyn__1920,Raspberry Jam,"Wells, Carolyn",,false,1920,openlibrary,https://openlibrary.org/works/OL1202237W,en,pd_basis=pub_year<=1930
les-fleurs-du-mal__baudelaire-charles__1855,Les fleurs du mal,"Baudelaire, Charles",,false,1855,openlibrary,https://openlibrary.org/works/OL1158921W,en,pd_basis=pub_year<=1930
the-spirit-of-the-border__grey-zane__1906,The Spirit of the Border,"Grey, Zane",,false,1906,openlibrary,https://openlibrary.org/works/OL485527W,en,pd_basis=pub_year<=1930
one-of-ours__cather-willa__1922,One of Ours,"Cather, Willa",,false,1922,openlibrary,https://openlibrary.org/works/OL12830W,en,pd_basis=pub_year<=1930
the-description-of-a-new-world__newcastle-margaret-cavendish-duchess-of__1666,The description of a new world,"Newcastle, Margaret Cavendish, Duchess of",,false,1666,openlibrary,https://openlibrary.org/works/OL1112413W,en,pd_basis=pub_year<=1930
cleopatra__haggard-h-rider__1881,Cleopatra,"Haggard, H. Rider",,false,1881,openlibrary,https://openlibrary.org/works/OL17531W,en,pd_basis=pub_year<=1930
an-oldfashioned-girl__alcott-louisa-may__1869,An Old-Fashioned Girl,"Alcott, Louisa May",,false,1869,openlibrary,https://openlibrary.org/works/OL29970W,en,pd_basis=pub_year<=1930
the-rainbow__lawrence-d-h__1915,The Rainbow,"Lawrence, D. H.",,false,1915,openlibrary,https://openlibrary.org/works/OL81293W,en,pd_basis=pub_year<=1930
the-lone-star-ranger__grey-zane__1914,The Lone Star Ranger,"Grey, Zane",,false,1914,openlibrary,https://openlibrary.org/works/OL485469W,en,pd_basis=pub_year<=1930
a-lost-lady__cather-willa__1923,A Lost Lady,"Cather, Willa",,false,1923,openlibrary,https://openlibrary.org/works/OL12789W,en,pd_basis=pub_year<=1930
trents-last-case__bentley-e-c__1900,Trent's Last Case,"Bentley, E. C.",,false,1900,openlibrary,https://openlibrary.org/works/OL1315930W,en,pd_basis=pub_year<=1930
le-vicomte-de-bragelonne-ou-dix-ans-plus-tard__dumas-alexandre__1848,"Le vicomte de Bragelonne, ou, dix ans plus tard","Dumas, Alexandre",,false,1848,openlibrary,https://openlibrary.org/works/OL36738W,en,pd_basis=pub_year<=1930
the-good-soldier__ford-ford-madox__1915,The Good Soldier,"Ford, Ford Madox",,false,1915,openlibrary,https://openlibrary.org/works/OL509889W,en,pd_basis=pub_year<=1930
allans-wife__haggard-h-rider__1889,Allan's Wife,"Haggard, H. Rider",,false,1889,openlibrary,https://openlibrary.org/works/OL17530W,en,pd_basis=pub_year<=1930
kidnapped__stevenson-robert-louis__1886,Kidnapped,"Stevenson, Robert Louis",,false,1886,openlibrary,https://openlibrary.org/works/OL24166W,en,pd_basis=pub_year<=1930
the-financier__dreiser-theodore__1912,The Financier,"Dreiser, Theodore",,false,1912,openlibrary,https://openlibrary.org/works/OL100237W,en,pd_basis=pub_year<=1930
barnaby-rudge__dickens-charles__1840,Barnaby Rudge,"Dickens, Charles",,false,1840,openlibrary,https://openlibrary.org/works/OL8300174W,en,pd_basis=pub_year<=1930
the-titan__dreiser-theodore__1914,The Titan,"Dreiser, Theodore",,false,1914,openlibrary,https://openlibrary.org/works/OL100238W,en,pd_basis=pub_year<=1930
the-sketchbook-of-geoffrey-crayon-esq__irving-washington__1819,"The sketch-book of Geoffrey Crayon, Esq","Irving, Washington",,false,1819,openlibrary,https://openlibrary.org/works/OL63893W,en,pd_basis=pub_year<=1930
donnegan__faust-frederick__1923,Donnegan,"Faust, Frederick",,false,1923,openlibrary,https://openlibrary.org/works/OL8074992W,en,pd_basis=pub_year<=1930
the-federalist-or-the-new-constitution__hamilton-alexander__1788,"The Federalist, or, The New Constitution","Hamilton, Alexander",,false,1788,openlibrary,https://openlibrary.org/works/OL284420W,en,pd_basis=pub_year<=1930
desert-gold__grey-zane__1913,Desert Gold,"Grey, Zane",,false,1913,openlibrary,https://openlibrary.org/works/OL485420W,en,pd_basis=pub_year<=1930
news-from-nowhere-or-an-epoch-of-rest-being-some-chapters-from-a-utopian-romance__morris-william__1890,"News from nowhere, or, An epoch of rest, being some chapters from a utopian romance","Morris, William",,false,1890,openlibrary,https://openlibrary.org/works/OL47721W,en,pd_basis=pub_year<=1930
the-awakening__chopin-kate__1899,The Awakening,"Chopin, Kate",,false,1899,openlibrary,https://openlibrary.org/works/OL65430W,en,pd_basis=pub_year<=1930
fables__fontaine-jean-de-la__1678,Fables,"Fontaine, Jean de La",,false,1678,openlibrary,https://openlibrary.org/works/OL50348W,en,pd_basis=pub_year<=1930
lord-jim__conrad-joseph__1900,Lord Jim,"Conrad, Joseph",,false,1900,openlibrary,https://openlibrary.org/works/OL38684W,en,pd_basis=pub_year<=1930
the-poison-belt__doyle-arthur-conan__1913,The Poison Belt,"Doyle, Arthur Conan",,false,1913,openlibrary,https://openlibrary.org/works/OL262596W,en,pd_basis=pub_year<=1930
death-comes-for-the-archbishop__cather-willa__1732,Death Comes for the Archbishop,"Cather, Willa",,false,1732,openlibrary,https://openlibrary.org/works/OL12832W,en,pd_basis=pub_year<=1930
falkner__shelley-mary__1837,Falkner,"Shelley, Mary",,false,1837,openlibrary,https://openlibrary.org/works/OL449979W,en,pd_basis=pub_year<=1930
dialogues-concerning-natural-religion__hume-david__1779,Dialogues Concerning Natural Religion,"Hume, David",,false,1779,openlibrary,https://openlibrary.org/works/OL93568W,en,pd_basis=pub_year<=1930
the-story-girl__montgomery-lucy-maud__1911,The story girl,"Montgomery, Lucy Maud",,false,1911,openlibrary,https://openlibrary.org/works/OL77786W,en,pd_basis=pub_year<=1930
she-and-allan__haggard-h-rider__1921,She and Allan,"Haggard, H. Rider",,false,1921,openlibrary,https://openlibrary.org/works/OL17532W,en,pd_basis=pub_year<=1930
prester-john__buchan-john__1900,Prester John,"Buchan, John",,false,1900,openlibrary,https://openlibrary.org/works/OL76595W,en,pd_basis=pub_year<=1930
erewhon__butler-samuel__1700,Erewhon,"Butler, Samuel",,false,1700,openlibrary,https://openlibrary.org/works/OL22364W,en,pd_basis=pub_year<=1930
a-rebours__huysmans-joriskarl__1884,À rebours,"Huysmans, Joris-Karl",,false,1884,openlibrary,https://openlibrary.org/works/OL2239396W,en,pd_basis=pub_year<=1930
the-warden__trollope-anthony__1809,The Warden,"Trollope, Anthony",,false,1809,openlibrary,https://openlibrary.org/works/OL109882W,en,pd_basis=pub_year<=1930
the-green-fairy-book__lang-andrew__1892,The Green Fairy Book,"Lang, Andrew",,false,1892,openlibrary,https://openlibrary.org/works/OL1088797W,en,pd_basis=pub_year<=1930
riceyman-steps__bennett-arnold__1923,Riceyman Steps,"Bennett, Arnold",,false,1923,openlibrary,https://openlibrary.org/works/OL109222W,en,pd_basis=pub_year<=1930
child-of-storm__haggard-h-rider__1911,Child of Storm,"Haggard, H. Rider",,false,1911,openlibrary,https://openlibrary.org/works/OL17445W,en,pd_basis=pub_year<=1930
the-secret-agent__conrad-joseph__1907,The Secret Agent,"Conrad, Joseph",,false,1907,openlibrary,https://openlibrary.org/works/OL39108W,en,pd_basis=pub_year<=1930
the-american-claimant__twain-mark__1881,The American Claimant,"Twain, Mark",,false,1881,openlibrary,https://openlibrary.org/works/OL54153W,en,pd_basis=pub_year<=1930
tom-sawyer-abroad__twain-mark__1894,Tom Sawyer Abroad,"Twain, Mark",,false,1894,openlibrary,https://openlibrary.org/works/OL413674W,en,pd_basis=pub_year<=1930
an-arabian-tale__beckford-william__1786,An Arabian tale,"Beckford, William",,false,1786,openlibrary,https://openlibrary.org/works/OL777826W,en,pd_basis=pub_year<=1930
sons-and-lovers__lawrence-d-h__1913,Sons and Lovers,"Lawrence, D. H.",,false,1913,openlibrary,https://openlibrary.org/works/OL81295W,en,pd_basis=pub_year<=1930
little-lord-fauntleroy__burnett-frances-hodgson__1886,Little Lord Fauntleroy,"Burnett, Frances Hodgson",,false,1886,openlibrary,https://openlibrary.org/works/OL69625W,en,pd_basis=pub_year<=1930
tonobungay__wells-h-g__1890,Tono-Bungay,"Wells, H. G.",,false,1890,openlibrary,https://openlibrary.org/works/OL52269W,en,pd_basis=pub_year<=1930
king-john__shakespeare-william__1700,King John,"Shakespeare, William",,false,1700,openlibrary,https://openlibrary.org/works/OL362680W,en,pd_basis=pub_year<=1930
le-cote-de-guermantes__proust-marcel__1920,Le Côté de Guermantes,"Proust, Marcel",,false,1920,openlibrary,https://openlibrary.org/works/OL27213717W,en,pd_basis=pub_year<=1930
middlemarch__eliot-george__1800,Middlemarch,"Eliot, George",,false,1800,openlibrary,https://openlibrary.org/works/OL20867W,en,pd_basis=pub_year<=1930
der-ritt-der-walkuren__wagner-richard__1800,Der Ritt der Walkuren,"Wagner, Richard",,false,1800,openlibrary,https://openlibrary.org/works/OL579130W,en,pd_basis=pub_year<=1930
the-elusive-pimpernel-scarlet-pimpernel__orczy-emma__1908,The Elusive Pimpernel (Scarlet Pimpernel),"Orczy, Emma",,false,1908,openlibrary,https://openlibrary.org/works/OL8444981W,en,pd_basis=pub_year<=1930
godfrey-of-bulloigne__tasso-torquato__1581,Godfrey of Bulloigne,"Tasso, Torquato",,false,1581,openlibrary,https://openlibrary.org/works/OL502943W,en,pd_basis=pub_year<=1930
dombey-and-son__dickens-charles__1800,Dombey and Son,"Dickens, Charles",,false,1800,openlibrary,https://openlibrary.org/works/OL14868861W,en,pd_basis=pub_year<=1930
the-lilac-fairy-book__lang-andrew__1910,The Lilac Fairy Book,"Lang, Andrew",,false,1910,openlibrary,https://openlibrary.org/works/OL1088811W,en,pd_basis=pub_year<=1930
lives__plutarch__1564,Lives,Plutarch,,false,1564,openlibrary,https://openlibrary.org/works/OL2521179W,en,pd_basis=pub_year<=1930
puck-of-pooks-hill__kipling-rudyard__1900,Puck of Pook's Hill,"Kipling, Rudyard",,false,1900,openlibrary,https://openlibrary.org/works/OL20165W,en,pd_basis=pub_year<=1930
astoria__irving-washington__1800,Astoria,"Irving, Washington",,false,1800,openlibrary,https://openlibrary.org/works/OL63862W,en,pd_basis=pub_year<=1930
the-ghost__bennett-arnold__1907,The ghost,"Bennett, Arnold",,false,1907,openlibrary,https://openlibrary.org/works/OL109229W,en,pd_basis=pub_year<=1930
whose-body__sayers-dorothy-l__1923,Whose Body?,"Sayers, Dorothy L.",,false,1923,openlibrary,https://openlibrary.org/works/OL2234917W,en,pd_basis=pub_year<=1930
our-mutual-friend__dickens-charles__1800,Our Mutual Friend,"Dickens, Charles",,false,1800,openlibrary,https://openlibrary.org/works/OL13162727W,en,pd_basis=pub_year<=1930
the-history-of-the-great-plague-in-london-in-the-year-1665__defoe-daniel__1722,The history of the great plague in London in the year 1665,"Defoe, Daniel",,false,1722,openlibrary,https://openlibrary.org/works/OL45109W,en,pd_basis=pub_year<=1930
framley-parsonage__trollope-anthony__1861,Framley Parsonage,"Trollope, Anthony",,false,1861,openlibrary,https://openlibrary.org/works/OL109880W,en,pd_basis=pub_year<=1930
emily-climbs__montgomery-lucy-maud__1920,Emily climbs,"Montgomery, Lucy Maud",,false,1920,openlibrary,https://openlibrary.org/works/OL77777W,en,pd_basis=pub_year<=1930
the-clue-of-the-twisted-candle__wallace-edgar__1900,The Clue of the Twisted Candle,"Wallace, Edgar",,false,1900,openlibrary,https://openlibrary.org/works/OL1518059W,en,pd_basis=pub_year<=1930
an-essay-on-man__pope-alexander__1733,An essay on man,"Pope, Alexander",,false,1733,openlibrary,https://openlibrary.org/works/OL79353W,en,pd_basis=pub_year<=1930
king-henry-vi-part-2__shakespeare-william__1600,King Henry VI. Part 2,"Shakespeare, William",,false,1600,openlibrary,https://openlibrary.org/works/OL258709W,en,pd_basis=pub_year<=1930
the-gods-of-mars__burroughs-edgar-rice__1918,The Gods of Mars,"Burroughs, Edgar Rice",,false,1918,openlibrary,https://openlibrary.org/works/OL1417942W,en,pd_basis=pub_year<=1930
the-magician__maugham-william-somerset__1908,The Magician,"Maugham, William Somerset",,false,1908,openlibrary,https://openlibrary.org/works/OL505730W,en,pd_basis=pub_year<=1930
the-chessmen-of-mars__burroughs-edgar-rice__1922,The Chessmen of Mars,"Burroughs, Edgar Rice",,false,1922,openlibrary,https://openlibrary.org/works/OL1418244W,en,pd_basis=pub_year<=1930
riders-of-the-silence__faust-frederick__1920,Riders Of The Silence,"Faust, Frederick",,false,1920,openlibrary,https://openlibrary.org/works/OL8074846W,en,pd_basis=pub_year<=1930
the-exploits-of-brigadier-gerard__doyle-arthur-conan__1896,The Exploits of Brigadier Gerard,"Doyle, Arthur Conan",,false,1896,openlibrary,https://openlibrary.org/works/OL262581W,en,pd_basis=pub_year<=1930
the-brown-fairy-book__lang-andrew__1904,The Brown Fairy Book,"Lang, Andrew",,false,1904,openlibrary,https://openlibrary.org/works/OL1088779W,en,pd_basis=pub_year<=1930
dead-mens-money__fletcher-joseph-smith__1920,Dead Men's Money,"Fletcher, Joseph Smith",,false,1920,openlibrary,https://openlibrary.org/works/OL1797749W,en,pd_basis=pub_year<=1930
three-men-on-the-bummel__jerome-jerome-klapka__1900,Three Men on the Bummel,"Jérôme, Jerome Klapka",,false,1900,openlibrary,https://openlibrary.org/works/OL40946456W,en,pd_basis=pub_year<=1930
the-devils-dictionary__bierce-ambrose__1840,The Devil's Dictionary,"Bierce, Ambrose",,false,1840,openlibrary,https://openlibrary.org/works/OL7973273W,en,pd_basis=pub_year<=1930
the-machine-stops__forster-e-m__1909,The Machine Stops,"Forster, E. M.",,false,1909,openlibrary,https://openlibrary.org/works/OL88800W,en,pd_basis=pub_year<=1930
satyricon__petronius__1575,Satyricon,Petronius,,false,1575,openlibrary,https://openlibrary.org/works/OL503861W,en,pd_basis=pub_year<=1930
rodney-stone__doyle-arthur-conan__1896,Rodney Stone,"Doyle, Arthur Conan",,false,1896,openlibrary,https://openlibrary.org/works/OL262455W,en,pd_basis=pub_year<=1930
jennie-gerhardt__dreiser-theodore__1911,Jennie Gerhardt,"Dreiser, Theodore",,false,1911,openlibrary,https://openlibrary.org/works/OL100236W,en,pd_basis=pub_year<=1930
cyrano-de-bergerac__rostand-edmond__1821,Cyrano de Bergerac,"Rostand, Edmond",,false,1821,openlibrary,https://openlibrary.org/works/OL551668W,en,pd_basis=pub_year<=1930
a-vindication-of-rights-of-woman__wollstonecraft-mary__1792,A Vindication of Rights of Woman,"Wollstonecraft, Mary",,false,1792,openlibrary,https://openlibrary.org/works/OL849186W,en,pd_basis=pub_year<=1930
jacobs-room__woolf-virginia__1922,Jacob's Room,"Woolf, Virginia",,false,1922,openlibrary,https://openlibrary.org/works/OL39329W,en,pd_basis=pub_year<=1930
a-strange-disappearance__green-anna-katharine__1879,A strange disappearance,"Green, Anna Katharine",,false,1879,openlibrary,https://openlibrary.org/works/OL4885721W,en,pd_basis=pub_year<=1930
benita-an-african-romance__haggard-h-rider__1906,"Benita, an African Romance","Haggard, H. Rider",,false,1906,openlibrary,https://openlibrary.org/works/OL17479W,en,pd_basis=pub_year<=1930
seven-keys-to-baldpate__biggers-earl-derr__1913,Seven keys to Baldpate,"Biggers, Earl Derr",,false,1913,openlibrary,https://openlibrary.org/works/OL6438826W,en,pd_basis=pub_year<=1930
little-dorrit__dickens-charles__1800,Little Dorrit,"Dickens, Charles",,false,1800,openlibrary,https://openlibrary.org/works/OL14869215W,en,pd_basis=pub_year<=1930
a-little-princess__burnett-frances-hodgson__1905,A Little Princess,"Burnett, Frances Hodgson",,false,1905,openlibrary,https://openlibrary.org/works/OL69630W,en,pd_basis=pub_year<=1930
the-black-robe__collins-wilkie__1881,The Black Robe,"Collins, Wilkie",,false,1881,openlibrary,https://openlibrary.org/works/OL176068W,en,pd_basis=pub_year<=1930
plain-tales-from-the-hills__kipling-rudyard__1888,Plain tales from the hills,"Kipling, Rudyard",,false,1888,openlibrary,https://openlibrary.org/works/OL20170W,en,pd_basis=pub_year<=1930
dream-days__grahame-kenneth__1898,Dream days,"Grahame, Kenneth",,false,1898,openlibrary,https://openlibrary.org/works/OL69601W,en,pd_basis=pub_year<=1930
a-room-of-ones-own__woolf-virginia__1929,A Room of One's Own,"Woolf, Virginia",,false,1929,openlibrary,https://openlibrary.org/works/OL39379W,en,pd_basis=pub_year<=1930
the-border-legion__grey-zane__1916,The border legion,"Grey, Zane",,false,1916,openlibrary,https://openlibrary.org/works/OL485410W,en,pd_basis=pub_year<=1930
love-eternal__haggard-h-rider__1918,Love Eternal,"Haggard, H. Rider",,false,1918,openlibrary,https://openlibrary.org/works/OL17493W,en,pd_basis=pub_year<=1930
with-her-in-ourland__gilman-charlotte-perkins__1916,With her in Ourland,"Gilman, Charlotte Perkins",,false,1916,openlibrary,https://openlibrary.org/works/OL152238W,en,pd_basis=pub_year<=1930
children-of-the-frost__london-jack__1800,Children of the Frost,"London, Jack",,false,1800,openlibrary,https://openlibrary.org/works/OL144813W,en,pd_basis=pub_year<=1930
the-age-of-innocence__wharton-edith__1920,The Age of Innocence,"Wharton, Edith",,false,1920,openlibrary,https://openlibrary.org/works/OL98491W,en,pd_basis=pub_year<=1930
daddylonglegs__webster-jean__1912,Daddy-Long-Legs,"Webster, Jean",,false,1912,openlibrary,https://openlibrary.org/works/OL4322177W,en,pd_basis=pub_year<=1930
crome-yellow__huxley-aldous__1921,Crome yellow,"Huxley, Aldous",,false,1921,openlibrary,https://openlibrary.org/works/OL64369W,en,pd_basis=pub_year<=1930
the-age-of-fable__bulfinch-thomas__1800,The Age of Fable,"Bulfinch, Thomas",,false,1800,openlibrary,https://openlibrary.org/works/OL77559W,en,pd_basis=pub_year<=1930
allan-and-the-holy-flower__haggard-h-rider__1900,Allan and the Holy Flower,"Haggard, H. Rider",,false,1900,openlibrary,https://openlibrary.org/works/OL17460W,en,pd_basis=pub_year<=1930
hans-andersens-fairy-tales__andersen-hans-christian__1846,Hans Andersen's Fairy Tales,"Andersen, Hans Christian",,false,1846,openlibrary,https://openlibrary.org/works/OL16249171W,en,pd_basis=pub_year<=1930
pollyanna-grows-up__porter-eleanor-hodgman__1915,Pollyanna Grows Up,"Porter, Eleanor Hodgman",,false,1915,openlibrary,https://openlibrary.org/works/OL2775806W,en,pd_basis=pub_year<=1930
the-life-of-olaudah-equiano-or-gustavus-vassa-the-african__equiano-olaudah__1789,"The life of Olaudah Equiano, or Gustavus Vassa, the African","Equiano, Olaudah",,false,1789,openlibrary,https://openlibrary.org/works/OL743333W,en,pd_basis=pub_year<=1930
sailing-alone-around-the-world__slocum-joshua__1800,Sailing alone around the world,"Slocum, Joshua",,false,1800,openlibrary,https://openlibrary.org/works/OL59979W,en,pd_basis=pub_year<=1930
the-lust-of-hate__boothby-guy__1898,The Lust of Hate,"Boothby, Guy",,false,1898,openlibrary,https://openlibrary.org/works/OL1065777W,en,pd_basis=pub_year<=1930
the-art-of-money-getting-or-golden-rules-for-money-getting__barnum-p-t__1880,"The art of money getting, or, Golden rules for money getting","Barnum, P. T.",,false,1880,openlibrary,https://openlibrary.org/works/OL891636W,en,pd_basis=pub_year<=1930
a-voyage-to-arcturus__lindsay-david__1920,A Voyage to Arcturus,"Lindsay, David",,false,1920,openlibrary,https://openlibrary.org/works/OL235280W,en,pd_basis=pub_year<=1930
the-island-of-dr-moreau__wells-h-g__1896,The Island of Dr. Moreau,"Wells, H. G.",,false,1896,openlibrary,https://openlibrary.org/works/OL381550W,en,pd_basis=pub_year<=1930
the-blue-castle__montgomery-lucy-maud__1926,The blue castle,"Montgomery, Lucy Maud",,false,1926,openlibrary,https://openlibrary.org/works/OL77775W,en,pd_basis=pub_year<=1930
the-call-of-the-canyon__grey-zane__1921,The Call of the Canyon,"Grey, Zane",,false,1921,openlibrary,https://openlibrary.org/works/OL485412W,en,pd_basis=pub_year<=1930
she-stoops-to-conquer__goldsmith-oliver__1773,She Stoops To Conquer,"Goldsmith, Oliver",,false,1773,openlibrary,https://openlibrary.org/works/OL7981267W,en,pd_basis=pub_year<=1930
essais__de-montaigne-michel__1600,Essais,"de, Montaigne, Michel",,false,1600,openlibrary,https://openlibrary.org/works/OL1086528W,en,pd_basis=pub_year<=1930
the-complete-poetical-works__burns-robert__1786,The complete poetical works,"Burns, Robert",,false,1786,openlibrary,https://openlibrary.org/works/OL766052W,en,pd_basis=pub_year<=1930
huntingtower__buchan-john__1910,Huntingtower,"Buchan, John",,false,1910,openlibrary,https://openlibrary.org/works/OL76597W,en,pd_basis=pub_year<=1930
miltons-poems__milton-john__1605,Milton's Poems,"Milton, John",,false,1605,openlibrary,https://openlibrary.org/works/OL810990W,en,pd_basis=pub_year<=1930
the-great-shadow__doyle-arthur-conan__1892,The Great Shadow,"Doyle, Arthur Conan",,false,1892,openlibrary,https://openlibrary.org/works/OL262447W,en,pd_basis=pub_year<=1930
the-pit__norris-frank__1903,The Pit,"Norris, Frank",,false,1903,openlibrary,https://openlibrary.org/works/OL1794919W,en,pd_basis=pub_year<=1930
